timestamp,tps,rtps,wtps,bread/s,bwrtn/s
2018-06-18 10:31:01 UTC,8.23,3.88,4.35,196.03,44.67
2018-06-18 10:32:01 UTC,6.69,2.58,4.11,56.35,34.37
2018-06-18 10:33:01 UTC,10.17,6.16,4.0,117.89,46.79
2018-06-18 10:34:01 UTC,21.3,15.11,6.19,895.8,61.7
2018-06-18 10:35:01 UTC,17.44,8.57,8.87,221.35,71.36
2018-06-18 10:36:01 UTC,32.97,28.5,4.48,1094.27,44.61
2018-06-18 10:37:01 UTC,12.41,4.57,7.84,153.01,62.35
2018-06-18 10:38:01 UTC,2.99,0.0,2.99,0.0,24.58
2018-06-18 10:39:01 UTC,14.53,10.4,4.13,555.05,80.07
2018-06-18 10:40:01 UTC,27.15,23.68,3.48,1118.67,31.95
2018-06-18 10:41:01 UTC,15.23,12.24,3.0,461.73,29.97
2018-06-18 10:42:01 UTC,4.4,1.05,3.35,38.26,27.46
2018-06-18 10:43:01 UTC,3.64,0.56,3.08,16.88,27.16
2018-06-18 10:44:01 UTC,12.09,3.28,8.81,68.1,72.1
2018-06-18 10:45:01 UTC,3.03,0.0,3.03,0.0,26.0
2018-06-18 10:46:01 UTC,3.18,0.0,3.18,0.0,25.87
2018-06-18 10:47:01 UTC,3.17,0.0,3.17,0.0,25.47
2018-06-18 10:48:01 UTC,3.02,0.0,3.02,0.0,24.54
2018-06-18 10:49:01 UTC,2.73,0.0,2.73,0.0,23.74
2018-06-18 10:50:01 UTC,4.0,0.42,3.58,9.47,29.6
2018-06-18 10:51:01 UTC,3.05,0.0,3.05,0.0,26.4
2018-06-18 10:52:01 UTC,2.95,0.0,2.95,0.0,24.13
2018-06-18 10:53:01 UTC,2.67,0.0,2.67,0.0,22.67
2018-06-18 10:54:01 UTC,3.07,0.0,3.07,0.0,24.93
2018-06-18 10:55:01 UTC,2.77,0.0,2.77,0.0,22.27
2018-06-18 10:56:01 UTC,3.42,0.0,3.42,0.0,27.73
2018-06-18 10:57:01 UTC,3.07,0.12,2.95,2.27,23.87
2018-06-18 10:58:01 UTC,3.03,0.0,3.03,0.0,24.67
2018-06-18 10:59:01 UTC,2.78,0.03,2.75,0.27,22.27
2018-06-18 11:00:01 UTC,3.1,0.02,3.08,1.07,25.07
2018-06-18 11:01:01 UTC,3.9,0.08,3.82,4.13,32.68
2018-06-18 11:02:01 UTC,2.35,0.1,2.25,1.73,21.2
2018-06-18 11:03:01 UTC,3.15,0.02,3.13,0.13,25.73
2018-06-18 11:04:01 UTC,2.58,0.22,2.37,5.73,21.07
2018-06-18 11:05:01 UTC,3.4,0.37,3.03,6.67,24.4
2018-06-18 11:06:01 UTC,2.85,0.0,2.85,0.0,23.2
2018-06-18 11:07:01 UTC,4.83,0.15,4.68,16.0,40.67
2018-06-18 11:08:01 UTC,3.58,0.0,3.58,0.0,30.67
2018-06-18 11:09:01 UTC,2.58,0.0,2.58,0.0,20.94
2018-06-18 11:10:01 UTC,3.22,0.0,3.22,0.0,26.8
2018-06-18 11:11:01 UTC,3.43,0.13,3.3,1.73,27.08
2018-06-18 11:12:01 UTC,2.88,0.0,2.88,0.0,23.07
2018-06-18 11:13:01 UTC,3.17,0.0,3.17,0.0,25.87
2018-06-18 11:14:01 UTC,2.93,0.23,2.7,3.87,22.14
2018-06-18 11:15:01 UTC,5.07,1.46,3.61,34.58,31.52
2018-06-18 11:16:01 UTC,11.51,4.93,6.58,131.9,68.87
2018-06-18 11:17:01 UTC,22.36,14.01,8.35,556.7,77.26
2018-06-18 11:18:01 UTC,17.12,9.92,7.2,226.9,61.83
2018-06-18 11:19:01 UTC,8.29,5.64,2.65,127.03,29.56
2018-06-18 11:20:01 UTC,4.82,1.48,3.34,21.55,27.27
2018-06-18 11:21:01 UTC,6.68,3.0,3.68,70.78,34.46
2018-06-18 11:22:01 UTC,14.58,11.37,3.21,278.89,28.99
2018-06-18 11:23:01 UTC,12.8,9.5,3.3,306.01,29.28
2018-06-18 11:24:01 UTC,3.74,0.65,3.09,14.63,27.0
2018-06-18 11:25:01 UTC,3.48,0.35,3.13,4.26,26.12
2018-06-18 11:26:01 UTC,14.29,6.86,7.43,245.41,59.54
2018-06-18 11:27:01 UTC,3.35,0.22,3.13,8.4,26.67
2018-06-18 11:28:01 UTC,2.9,0.0,2.9,0.0,23.2
2018-06-18 11:29:01 UTC,3.12,0.25,2.87,7.07,23.33
2018-06-18 11:30:01 UTC,3.1,0.03,3.07,0.4,24.8
2018-06-18 11:31:01 UTC,10.23,6.61,3.62,255.32,29.76
2018-06-18 11:32:01 UTC,4.51,1.31,3.2,103.2,28.89
2018-06-18 11:33:01 UTC,3.12,0.2,2.92,2.27,23.48
2018-06-18 11:34:01 UTC,3.24,0.12,3.12,2.94,25.35
2018-06-18 11:35:01 UTC,2.88,0.0,2.88,0.0,23.31
2018-06-18 11:36:01 UTC,3.24,0.0,3.24,0.0,26.16
2018-06-18 11:37:01 UTC,2.83,0.02,2.81,0.13,22.9
2018-06-18 11:38:01 UTC,2.93,0.0,2.93,0.0,23.73
2018-06-18 11:39:01 UTC,2.85,0.0,2.85,0.0,25.06
2018-06-18 11:40:01 UTC,3.07,0.0,3.07,0.0,26.56
2018-06-18 11:41:01 UTC,3.05,0.0,3.05,0.0,24.79
2018-06-18 11:42:01 UTC,3.18,0.0,3.18,0.0,25.72
2018-06-18 11:43:01 UTC,3.32,0.03,3.29,2.13,27.62
2018-06-18 11:44:01 UTC,4.73,1.73,3.0,36.11,24.25
2018-06-18 11:45:01 UTC,2.9,0.0,2.9,0.0,23.58
2018-06-18 11:46:01 UTC,4.37,0.5,3.87,4.0,31.47
2018-06-18 11:47:01 UTC,2.9,0.0,2.9,0.0,23.74
2018-06-18 11:48:01 UTC,2.75,0.0,2.75,0.0,22.27
2018-06-18 11:49:01 UTC,3.23,0.0,3.23,0.0,26.4
2018-06-18 11:50:01 UTC,2.82,0.0,2.82,0.0,22.94
2018-06-18 11:51:01 UTC,3.05,0.0,3.05,0.0,24.8
2018-06-18 11:52:01 UTC,2.78,0.0,2.78,0.0,22.67
2018-06-18 11:53:01 UTC,3.33,0.03,3.3,0.27,27.33
2018-06-18 11:54:01 UTC,2.87,0.0,2.87,0.0,23.07
2018-06-18 11:55:01 UTC,2.7,0.0,2.7,0.0,22.28
2018-06-18 11:56:01 UTC,4.8,0.18,4.62,2.93,38.8
2018-06-18 11:57:01 UTC,2.78,0.0,2.78,0.0,22.8
2018-06-18 11:58:01 UTC,5.9,2.7,3.2,81.8,29.18
2018-06-18 11:59:01 UTC,4.47,0.53,3.94,10.63,47.32
2018-06-18 12:00:01 UTC,15.52,7.88,7.65,274.49,66.47
2018-06-18 12:01:01 UTC,15.04,6.49,8.55,697.18,77.38
2018-06-18 12:02:01 UTC,32.07,26.3,5.78,1009.59,48.07
2018-06-18 12:03:01 UTC,6.09,3.13,2.96,60.81,24.48
2018-06-18 12:04:01 UTC,4.28,0.78,3.5,19.79,37.72
2018-06-18 12:05:01 UTC,14.14,9.86,4.28,276.4,35.16
2018-06-18 12:06:01 UTC,30.05,25.99,4.06,1423.83,35.63
2018-06-18 12:07:01 UTC,4.63,1.63,3.0,47.53,28.49
2018-06-18 12:08:01 UTC,5.45,1.0,4.45,28.79,43.44
2018-06-18 12:09:01 UTC,3.01,0.0,3.01,0.0,25.04
2018-06-18 12:10:01 UTC,3.58,0.52,3.07,6.13,25.47
2018-06-18 12:11:01 UTC,4.32,0.08,4.23,4.93,35.47
2018-06-18 12:12:01 UTC,3.22,0.0,3.22,0.0,26.66
2018-06-18 12:13:01 UTC,3.45,0.3,3.15,7.6,28.14
2018-06-18 12:14:01 UTC,2.62,0.0,2.62,0.0,21.2
2018-06-18 12:15:01 UTC,3.1,0.0,3.1,0.0,27.32
2018-06-18 12:16:01 UTC,3.22,0.02,3.2,0.27,26.4
2018-06-18 12:17:01 UTC,2.97,0.0,2.97,0.0,23.89
2018-06-18 12:18:01 UTC,2.67,0.0,2.67,0.0,24.93
2018-06-18 12:19:01 UTC,2.91,0.0,2.91,0.0,23.98
2018-06-18 12:20:01 UTC,4.72,0.08,4.63,8.13,38.25
2018-06-18 12:21:01 UTC,3.18,0.0,3.18,0.0,27.74
2018-06-18 12:22:01 UTC,3.05,0.0,3.05,0.0,24.82
2018-06-18 12:23:01 UTC,2.92,0.0,2.92,0.0,25.06
2018-06-18 12:24:01 UTC,2.84,0.0,2.84,0.0,23.22
2018-06-18 12:25:01 UTC,2.81,0.03,2.78,0.27,25.58
2018-06-18 12:26:01 UTC,3.18,0.0,3.18,0.0,25.74
2018-06-18 12:27:01 UTC,4.07,1.27,2.8,37.49,22.55
2018-06-18 12:28:01 UTC,2.97,0.0,2.97,0.0,24.65
2018-06-18 12:29:01 UTC,3.22,0.0,3.22,0.0,26.56
2018-06-18 12:30:01 UTC,5.05,2.1,2.95,78.76,27.45
2018-06-18 12:31:01 UTC,6.65,3.3,3.35,83.31,28.79
2018-06-18 12:32:01 UTC,5.05,1.22,3.83,35.74,31.07
2018-06-18 12:33:01 UTC,3.64,0.67,2.97,142.97,24.43
2018-06-18 12:34:01 UTC,2.7,0.0,2.7,0.0,23.99
2018-06-18 12:35:01 UTC,2.82,0.0,2.82,0.0,24.0
2018-06-18 12:36:01 UTC,4.52,0.03,4.49,0.53,37.0
2018-06-18 12:37:01 UTC,3.45,0.22,3.23,4.4,32.91
2018-06-18 12:38:01 UTC,2.58,0.0,2.58,0.0,21.31
2018-06-18 12:39:01 UTC,2.95,0.0,2.95,0.0,26.0
2018-06-18 12:40:01 UTC,3.25,0.12,3.14,1.6,27.22
2018-06-18 12:41:01 UTC,2.78,0.0,2.78,0.0,22.53
2018-06-18 12:42:01 UTC,2.85,0.0,2.85,0.0,23.49
2018-06-18 12:43:01 UTC,3.07,0.0,3.07,0.0,25.32
2018-06-18 12:44:01 UTC,3.95,1.07,2.88,14.79,23.58
2018-06-18 12:45:01 UTC,2.85,0.0,2.85,0.0,23.2
2018-06-18 12:46:01 UTC,3.58,0.0,3.58,0.0,29.74
2018-06-18 12:47:01 UTC,2.74,0.05,2.69,1.2,23.49
2018-06-18 12:48:01 UTC,4.35,0.12,4.23,2.4,34.51
2018-06-18 12:49:01 UTC,3.05,0.0,3.05,0.0,27.07
2018-06-18 12:50:01 UTC,2.82,0.0,2.82,0.0,23.22
2018-06-18 12:51:01 UTC,10.36,3.25,7.11,91.17,61.58
2018-06-18 12:52:01 UTC,18.17,14.24,3.93,667.84,31.74
2018-06-18 12:53:01 UTC,3.9,0.0,3.9,0.0,35.21
2018-06-18 12:54:01 UTC,2.77,0.0,2.77,0.0,22.94
2018-06-18 12:55:01 UTC,3.87,0.0,3.87,0.0,31.87
2018-06-18 12:56:01 UTC,3.2,0.03,3.17,0.27,30.12
2018-06-18 12:57:01 UTC,7.12,1.77,5.35,40.29,43.09
2018-06-18 12:58:01 UTC,2.78,0.0,2.78,0.0,22.79
2018-06-18 12:59:01 UTC,4.31,0.91,3.39,15.16,28.6
2018-06-18 13:00:01 UTC,4.85,0.45,4.4,12.75,50.06
2018-06-18 13:01:01 UTC,16.63,5.24,11.39,101.63,92.21
2018-06-18 13:02:01 UTC,16.75,8.08,8.67,315.56,81.27
2018-06-18 13:03:01 UTC,18.56,10.86,7.7,341.58,108.96
2018-06-18 13:04:01 UTC,18.87,15.83,3.04,432.29,25.22
2018-06-18 13:05:01 UTC,21.32,13.62,7.7,713.73,64.4
2018-06-18 13:06:01 UTC,27.13,12.28,14.85,961.7,126.78
2018-06-18 13:07:01 UTC,21.93,15.44,6.5,395.45,70.7
2018-06-18 13:08:01 UTC,13.92,9.58,4.34,289.62,42.91
2018-06-18 13:09:01 UTC,27.06,19.99,7.07,1083.37,2852.55
2018-06-18 13:10:01 UTC,14.07,10.43,3.64,386.45,31.35
2018-06-18 13:11:01 UTC,8.57,4.08,4.49,112.3,48.89
2018-06-18 13:12:01 UTC,7.0,2.84,4.15,43.6,34.16
2018-06-18 13:13:01 UTC,6.45,2.86,3.59,105.28,29.78
2018-06-18 13:14:01 UTC,7.03,3.99,3.04,159.6,27.13
2018-06-18 13:15:01 UTC,3.78,0.93,2.85,18.91,23.18
2018-06-18 13:16:01 UTC,15.91,12.16,3.74,399.87,30.48
2018-06-18 13:17:01 UTC,2.87,0.02,2.85,1.07,23.86
2018-06-18 13:18:01 UTC,2.83,0.0,2.83,0.0,22.8
2018-06-18 13:19:01 UTC,2.88,0.0,2.88,0.0,23.47
2018-06-18 13:20:01 UTC,3.27,0.05,3.22,0.53,26.27
2018-06-18 13:21:01 UTC,2.95,0.0,2.95,0.0,24.13
2018-06-18 13:22:01 UTC,2.97,0.0,2.97,0.0,24.14
2018-06-18 13:23:01 UTC,2.67,0.0,2.67,0.0,22.27
2018-06-18 13:24:01 UTC,2.83,0.0,2.83,0.0,26.4
2018-06-18 13:25:01 UTC,2.75,0.1,2.65,9.2,21.61
2018-06-18 13:26:01 UTC,3.6,0.0,3.6,0.0,29.47
2018-06-18 13:27:01 UTC,2.68,0.0,2.68,0.0,21.99
2018-06-18 13:28:01 UTC,2.97,0.0,2.97,0.0,24.01
2018-06-18 13:29:01 UTC,2.92,0.08,2.83,0.8,23.08
2018-06-18 13:30:01 UTC,3.8,0.22,3.58,9.19,32.51
2018-06-18 13:31:01 UTC,11.13,5.31,5.82,230.05,78.08
2018-06-18 13:32:01 UTC,11.67,4.76,6.91,101.08,57.8
2018-06-18 13:33:01 UTC,21.63,13.93,7.7,339.82,79.35
2018-06-18 13:34:01 UTC,19.95,10.56,9.39,464.19,77.34
2018-06-18 13:35:01 UTC,26.64,22.37,4.27,659.89,52.51
2018-06-18 13:36:01 UTC,22.95,15.9,7.05,546.03,57.99
2018-06-18 13:37:01 UTC,18.05,8.92,9.13,788.09,83.4
2018-06-18 13:38:01 UTC,35.35,28.22,7.13,793.36,72.69
2018-06-18 13:39:01 UTC,12.42,8.89,3.53,441.67,31.76
2018-06-18 13:40:01 UTC,26.22,22.07,4.15,1137.41,36.71
2018-06-18 13:41:01 UTC,12.14,7.9,4.24,258.71,34.19
2018-06-18 13:42:01 UTC,9.86,5.48,4.37,155.63,44.01
2018-06-18 13:43:01 UTC,9.4,5.81,3.59,165.34,31.9
2018-06-18 13:44:01 UTC,6.04,3.05,2.99,88.82,27.61
2018-06-18 13:45:01 UTC,4.37,1.42,2.95,31.48,24.28
2018-06-18 13:46:01 UTC,3.03,0.0,3.03,0.0,25.39
2018-06-18 13:47:01 UTC,2.82,0.02,2.81,0.13,24.18
2018-06-18 13:48:01 UTC,3.18,0.27,2.91,2.26,27.96
2018-06-18 13:49:01 UTC,2.88,0.0,2.88,0.0,24.13
2018-06-18 13:50:01 UTC,2.72,0.0,2.72,0.0,22.42
2018-06-18 13:51:01 UTC,3.37,0.07,3.3,4.53,29.32
2018-06-18 13:52:01 UTC,18.05,10.43,7.63,299.4,62.62
2018-06-18 13:53:01 UTC,5.35,0.57,4.79,16.89,53.61
2018-06-18 13:54:01 UTC,14.84,9.49,5.35,195.18,48.26
2018-06-18 13:55:01 UTC,20.8,11.57,9.24,454.2,82.35
2018-06-18 13:56:01 UTC,19.92,13.67,6.25,374.65,53.75
2018-06-18 13:57:01 UTC,14.37,11.31,3.06,430.99,25.01
2018-06-18 13:58:01 UTC,3.12,0.65,2.48,21.66,26.71
2018-06-18 13:59:01 UTC,16.67,13.35,3.32,616.43,27.05
2018-06-18 14:00:01 UTC,24.91,20.19,4.72,810.16,50.81
2018-06-18 14:01:02 UTC,19.69,15.0,4.69,838.19,78.63
2018-06-18 14:02:02 UTC,9.5,4.42,5.08,115.56,43.12
2018-06-18 14:03:02 UTC,15.76,8.42,7.34,758.36,76.38
2018-06-18 14:04:02 UTC,16.88,7.38,9.5,233.5,77.35
2018-06-18 14:05:02 UTC,37.1,32.56,4.54,682.66,51.54
2018-06-18 14:06:02 UTC,3.6,0.87,2.72,56.34,22.04
2018-06-18 14:07:02 UTC,5.73,2.04,3.68,174.74,30.67
2018-06-18 14:08:02 UTC,12.84,8.96,3.87,501.57,41.79
2018-06-18 14:09:02 UTC,25.61,21.44,4.17,883.19,44.04
2018-06-18 14:10:02 UTC,12.74,9.07,3.67,250.01,35.56
2018-06-18 14:11:02 UTC,5.84,2.79,3.04,94.49,30.74
2018-06-18 14:12:02 UTC,4.18,1.1,3.08,57.28,25.71
2018-06-18 14:13:02 UTC,6.33,2.68,3.64,59.36,34.05
2018-06-18 14:14:02 UTC,4.39,0.46,3.94,7.08,50.37
2018-06-18 14:15:02 UTC,16.27,8.83,7.44,209.36,96.3
2018-06-18 14:16:02 UTC,23.67,15.63,8.04,416.9,72.63
2018-06-18 14:17:02 UTC,51.33,42.78,8.55,1990.97,91.13
2018-06-18 14:18:02 UTC,20.72,11.21,9.51,247.14,87.52
2018-06-18 14:19:02 UTC,21.26,15.47,5.79,255.41,69.86
2018-06-18 14:20:02 UTC,12.01,9.39,2.62,243.33,90.76
2018-06-18 14:21:02 UTC,13.74,9.99,3.75,393.55,31.2
2018-06-18 14:22:02 UTC,26.77,22.34,4.43,910.61,73.03
2018-06-18 14:23:02 UTC,17.03,13.45,3.58,850.22,33.92
2018-06-18 14:24:02 UTC,5.76,2.24,3.52,48.9,31.22
2018-06-18 14:25:02 UTC,9.14,5.45,3.69,206.88,39.22
2018-06-18 14:26:02 UTC,8.06,4.91,3.15,215.78,25.97
2018-06-18 14:27:02 UTC,3.15,0.25,2.9,7.33,23.71
2018-06-18 14:28:02 UTC,3.15,0.33,2.82,11.41,23.22
2018-06-18 14:29:02 UTC,13.0,8.71,4.29,321.28,37.37
2018-06-18 14:30:02 UTC,7.45,3.93,3.51,84.22,28.79
2018-06-18 14:31:02 UTC,7.58,3.57,4.01,189.88,33.25
2018-06-18 14:32:02 UTC,3.58,0.48,3.1,39.42,25.44
2018-06-18 14:33:02 UTC,3.23,0.1,3.13,0.8,25.72
2018-06-18 14:34:02 UTC,2.97,0.22,2.75,18.81,22.01
2018-06-18 14:35:02 UTC,3.22,0.08,3.13,0.67,25.59
2018-06-18 14:36:02 UTC,3.58,0.0,3.58,0.0,29.2
2018-06-18 14:37:02 UTC,3.08,0.13,2.95,2.8,24.12
2018-06-18 14:38:02 UTC,2.88,0.05,2.83,0.4,23.21
2018-06-18 14:39:02 UTC,3.0,0.0,3.0,0.0,24.66
2018-06-18 14:40:02 UTC,3.28,0.08,3.2,1.07,26.94
2018-06-18 14:41:02 UTC,3.1,0.0,3.1,0.0,25.32
2018-06-18 14:42:02 UTC,2.92,0.0,2.92,0.0,24.0
2018-06-18 14:43:02 UTC,2.92,0.0,2.92,0.0,23.87
2018-06-18 14:44:02 UTC,4.9,1.78,3.12,39.77,25.49
2018-06-18 14:45:02 UTC,2.87,0.23,2.64,5.08,22.44
2018-06-18 14:46:02 UTC,3.06,0.0,3.06,0.0,24.99
2018-06-18 14:47:02 UTC,2.83,0.0,2.83,0.0,25.48
2018-06-18 14:48:02 UTC,2.93,0.0,2.93,0.0,23.6
2018-06-18 14:49:02 UTC,2.77,0.02,2.75,0.13,22.53
2018-06-18 14:50:02 UTC,4.82,1.57,3.25,58.06,26.43
2018-06-18 14:51:02 UTC,9.0,1.26,7.74,18.64,63.52
2018-06-18 14:52:02 UTC,3.4,0.0,3.4,0.0,27.74
2018-06-18 14:53:02 UTC,2.85,0.0,2.85,0.0,23.6
2018-06-18 14:54:02 UTC,3.59,0.68,2.9,143.1,23.63
2018-06-18 14:55:02 UTC,2.93,0.13,2.8,1.46,22.64
2018-06-18 14:56:02 UTC,3.35,0.0,3.35,0.0,27.2
2018-06-18 14:57:02 UTC,2.67,0.0,2.67,0.0,23.47
2018-06-18 14:58:02 UTC,4.17,0.63,3.53,31.34,30.68
2018-06-18 14:59:02 UTC,3.07,0.05,3.02,0.4,24.8
2018-06-18 15:00:02 UTC,3.82,0.1,3.72,7.87,30.53
2018-06-18 15:01:02 UTC,9.09,1.62,7.47,63.1,63.23
2018-06-18 15:02:02 UTC,4.05,0.3,3.75,10.26,30.39
2018-06-18 15:03:02 UTC,2.92,0.08,2.83,5.2,23.34
2018-06-18 15:04:02 UTC,3.18,0.07,3.12,2.4,25.33
2018-06-18 15:05:02 UTC,2.43,0.0,2.43,0.0,21.08
2018-06-18 15:06:02 UTC,9.22,0.63,8.58,16.13,68.8
2018-06-18 15:07:02 UTC,3.17,0.08,3.08,4.93,24.8
2018-06-18 15:08:02 UTC,3.5,0.03,3.47,0.27,28.55
2018-06-18 15:09:02 UTC,3.0,0.0,3.0,0.0,24.92
2018-06-18 15:10:02 UTC,3.2,0.13,3.07,2.94,24.69
2018-06-18 15:11:02 UTC,2.87,0.0,2.87,0.0,25.59
2018-06-18 15:12:02 UTC,2.9,0.0,2.9,0.0,23.49
2018-06-18 15:13:02 UTC,3.63,0.12,3.51,5.2,29.04
2018-06-18 15:14:02 UTC,3.1,0.0,3.1,0.0,26.93
2018-06-18 15:15:02 UTC,6.06,1.65,4.4,64.46,36.84
2018-06-18 15:16:02 UTC,3.96,0.52,3.44,4.14,27.8
2018-06-18 15:17:02 UTC,3.84,0.17,3.67,5.72,31.52
2018-06-18 15:18:02 UTC,3.26,0.22,3.04,2.27,25.13
2018-06-18 15:19:02 UTC,6.19,3.2,2.99,70.47,25.35
2018-06-18 15:20:02 UTC,4.52,0.17,4.35,4.9,52.98
2018-06-18 15:21:02 UTC,29.34,22.34,6.99,1497.89,62.72
2018-06-18 15:22:02 UTC,9.12,1.67,7.45,85.05,68.36
2018-06-18 15:23:02 UTC,30.36,25.67,4.69,804.39,43.1
2018-06-18 15:24:02 UTC,3.4,0.5,2.9,20.92,23.85
2018-06-18 15:25:02 UTC,4.06,1.08,2.98,28.87,24.21
2018-06-18 15:26:02 UTC,15.55,5.96,9.59,190.76,80.15
2018-06-18 15:27:02 UTC,29.15,24.62,4.53,1335.32,38.23
2018-06-18 15:28:02 UTC,6.46,2.66,3.8,85.26,33.97
2018-06-18 15:29:02 UTC,3.25,0.0,3.25,0.0,33.69
2018-06-18 15:30:02 UTC,8.56,6.04,2.52,165.41,20.69
2018-06-18 15:31:02 UTC,6.03,2.07,3.97,100.63,32.66
2018-06-18 15:32:02 UTC,2.97,0.02,2.95,0.13,26.4
2018-06-18 15:33:02 UTC,2.75,0.0,2.75,0.0,23.73
2018-06-18 15:34:02 UTC,3.18,0.15,3.03,1.2,24.4
2018-06-18 15:35:02 UTC,3.02,0.0,3.02,0.0,24.67
2018-06-18 15:36:02 UTC,2.97,0.0,2.97,0.0,26.54
2018-06-18 15:37:02 UTC,8.3,3.57,4.73,84.16,47.48
2018-06-18 15:38:02 UTC,3.23,0.13,3.1,9.47,27.46
2018-06-18 15:39:02 UTC,3.13,0.02,3.12,0.13,25.21
2018-06-18 15:40:02 UTC,8.92,1.17,7.75,36.53,67.19
2018-06-18 15:41:02 UTC,3.42,0.1,3.32,1.2,27.87
2018-06-18 15:42:02 UTC,3.02,0.0,3.02,0.0,30.13
2018-06-18 15:43:02 UTC,3.22,0.02,3.2,0.67,26.27
2018-06-18 15:44:02 UTC,4.23,1.18,3.05,24.67,28.41
2018-06-18 15:45:02 UTC,3.08,0.07,3.02,1.2,24.8
2018-06-18 15:46:02 UTC,3.1,0.0,3.1,0.0,25.07
2018-06-18 15:47:02 UTC,3.07,0.0,3.07,0.0,24.81
2018-06-18 15:48:02 UTC,2.52,0.0,2.52,0.0,22.27
2018-06-18 15:49:02 UTC,2.93,0.0,2.93,0.0,24.13
2018-06-18 15:50:02 UTC,2.98,0.4,2.58,11.07,24.8
2018-06-18 15:51:02 UTC,3.95,0.0,3.95,0.0,32.94
2018-06-18 15:52:02 UTC,2.77,0.0,2.77,0.0,22.54
2018-06-18 15:53:02 UTC,2.83,0.0,2.83,0.0,23.06
2018-06-18 15:54:02 UTC,2.97,0.0,2.97,0.0,24.4
2018-06-18 15:55:02 UTC,3.12,0.0,3.12,0.0,26.8
2018-06-18 15:56:02 UTC,3.08,0.0,3.08,0.0,25.19
2018-06-18 15:57:02 UTC,3.08,0.0,3.08,0.0,25.33
2018-06-18 15:58:02 UTC,2.8,0.0,2.8,0.0,22.94
2018-06-18 15:59:02 UTC,3.2,0.0,3.2,0.0,30.92
2018-06-18 16:00:02 UTC,3.45,0.02,3.43,2.27,28.93
2018-06-18 16:01:02 UTC,3.25,0.1,3.15,0.8,29.87
2018-06-18 16:02:02 UTC,3.35,0.0,3.35,0.0,27.47
2018-06-18 16:03:02 UTC,3.48,0.12,3.37,4.8,29.07
2018-06-18 16:04:02 UTC,3.42,0.1,3.32,1.07,27.2
2018-06-18 16:05:02 UTC,2.93,0.0,2.93,0.0,26.13
2018-06-18 16:06:02 UTC,4.64,0.62,4.03,16.77,34.74
2018-06-18 16:07:02 UTC,2.62,0.0,2.62,0.0,21.07
2018-06-18 16:08:02 UTC,3.47,0.28,3.18,7.2,25.87
2018-06-18 16:09:02 UTC,3.17,0.02,3.15,0.13,32.8
2018-06-18 16:10:02 UTC,3.42,0.07,3.35,3.87,32.66
2018-06-18 16:11:02 UTC,3.02,0.0,3.02,0.0,25.86
2018-06-18 16:12:02 UTC,3.07,0.05,3.02,0.53,24.67
2018-06-18 16:13:02 UTC,2.92,0.0,2.92,0.0,23.47
2018-06-18 16:14:02 UTC,2.83,0.05,2.78,0.4,22.94
2018-06-18 16:15:02 UTC,4.05,0.72,3.33,21.06,29.59
2018-06-18 16:16:02 UTC,3.58,0.0,3.58,0.0,31.46
2018-06-18 16:17:02 UTC,3.08,0.0,3.08,0.0,28.0
2018-06-18 16:18:02 UTC,3.03,0.03,3.0,0.93,26.67
2018-06-18 16:19:02 UTC,2.75,0.12,2.63,1.07,28.11
2018-06-18 16:20:02 UTC,5.3,1.18,4.12,34.39,36.12
2018-06-18 16:21:02 UTC,3.52,0.12,3.4,1.2,30.55
2018-06-18 16:22:02 UTC,3.27,0.15,3.12,12.4,29.2
2018-06-18 16:23:02 UTC,3.82,0.9,2.92,153.71,25.86
2018-06-18 16:24:02 UTC,2.9,0.0,2.9,0.0,29.47
2018-06-18 16:25:02 UTC,3.57,0.13,3.43,2.4,31.46
2018-06-18 16:26:02 UTC,3.25,0.13,3.12,5.6,30.0
2018-06-18 16:27:02 UTC,4.55,0.22,4.33,2.93,36.95
2018-06-18 16:28:02 UTC,5.03,0.28,4.75,4.26,47.84
2018-06-18 16:29:02 UTC,3.51,0.0,3.51,0.0,29.18
2018-06-18 16:30:02 UTC,8.52,4.87,3.65,122.27,38.13
2018-06-18 16:31:02 UTC,5.11,0.85,4.27,20.66,39.72
2018-06-18 16:32:02 UTC,3.7,0.02,3.68,0.13,30.13
2018-06-18 16:33:02 UTC,9.2,5.88,3.32,397.07,27.73
2018-06-18 16:34:02 UTC,2.98,0.0,2.98,0.0,28.27
2018-06-18 16:35:02 UTC,4.57,1.6,2.97,23.2,128.8
2018-06-18 16:36:02 UTC,3.1,0.0,3.1,0.0,28.67
2018-06-18 16:37:02 UTC,3.03,0.0,3.03,0.0,28.66
2018-06-18 16:38:02 UTC,3.72,0.08,3.63,4.13,30.67
2018-06-18 16:39:02 UTC,2.77,0.0,2.77,0.0,22.27
2018-06-18 16:40:02 UTC,3.78,0.18,3.6,3.33,30.67
2018-06-18 16:41:02 UTC,3.95,0.0,3.95,0.0,36.13
2018-06-18 16:42:02 UTC,4.65,0.03,4.61,1.87,38.5
2018-06-18 16:43:02 UTC,2.77,0.0,2.77,0.0,23.47
2018-06-18 16:44:02 UTC,5.18,1.2,3.98,21.31,34.63
2018-06-18 16:45:02 UTC,5.42,1.91,3.51,56.42,31.4
2018-06-18 16:46:02 UTC,2.91,0.02,2.9,1.07,23.58
2018-06-18 16:47:02 UTC,2.97,0.0,2.97,0.0,25.87
